#OTUID	taxonomy	confidence
1b22617747419604e3405fd8df58973b	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__	0.977463406635183
cec9191625a1092a9abe568c91f60bab	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__	0.999984448591637
8a321d539e56c3313cc6ff843374e09b	Unassigned	0.88252130506312
98da55ded6451caa684e9a05883f7206	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.956226473805978
ff650546da9269ca14e0f265139b6a89	k__Bacteria	0.929259958306126
e4a943e8f754af0dc208d888dd10b5d8	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__; s__	0.902620987723287
b7d53c9d7c958abfe1579a9b182580ef	Unassigned	0.891937212225878
0e56c3f03cd1bf741207c03746b152ee	Unassigned	0.92341105982429
4fc94cae0da01aa195317889fe1a1955	Unassigned	0.798058268032088
75f0604eda903565d62a1f165609aaca	k__Bacteria	0.962247859582035
8028f3a884bee21943bbdc2054a20c0a	Unassigned	0.849534053520088
0d8ef5ec9b8f8526f4e7bc3f781de35a	k__Bacteria	0.935402748406174
ad2ca8ebae3bf02881c89c582a87ec7c	k__Bacteria	0.916656007147734
6c29d23df35733bd710173a1c8812294	k__Bacteria	0.929557674945177
c838cb055c32784fe8c0ae711f0a3f7a	k__Bacteria	0.9641034149789
973e4c3bd2e50e9bda61418410e22b48	k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__	0.999988622573717
c1e2bb4c810e9e710e392b6b49a24312	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__	0.989803865541052
729a630e787316eacd27932c083f375d	k__Bacteria	0.930502802647147
